time,fabrikkanal_q_m3s
2026-03-10T05:15:00,17.543
2026-03-10T05:30:00,17.528
2026-03-10T05:45:00,17.539
2026-03-10T06:00:00,17.543
2026-03-10T06:15:00,17.545
2026-03-10T06:30:00,17.634
2026-03-10T06:45:00,17.605
2026-03-10T07:00:00,17.581
2026-03-10T07:15:00,17.579
2026-03-10T07:30:00,17.588
2026-03-10T07:45:00,17.597
2026-03-10T08:00:00,17.596
2026-03-10T08:15:00,17.522
2026-03-10T08:30:00,17.616
2026-03-10T08:45:00,17.594
2026-03-10T09:00:00,17.576
2026-03-10T09:15:00,17.57
2026-03-10T09:30:00,17.782
2026-03-10T09:45:00,17.781
2026-03-10T10:00:00,17.65
2026-03-10T10:15:00,17.691
2026-03-10T10:30:00,17.774
2026-03-10T10:45:00,17.732
2026-03-10T11:00:00,17.709
2026-03-10T11:15:00,17.711
2026-03-10T11:30:00,17.716
2026-03-10T11:45:00,17.744
2026-03-10T12:00:00,17.822
2026-03-10T12:15:00,17.723
2026-03-10T12:30:00,17.703
2026-03-10T12:45:00,17.793
2026-03-10T13:00:00,17.917
2026-03-10T13:15:00,17.801
2026-03-10T13:30:00,17.699
2026-03-10T13:45:00,17.703
2026-03-10T14:00:00,17.66
2026-03-10T14:15:00,17.58
2026-03-10T14:30:00,17.28
2026-03-10T14:45:00,16.86
2026-03-10T15:00:00,16.658
2026-03-10T15:15:00,16.87
2026-03-10T15:30:00,16.66
2026-03-10T15:45:00,16.518
2026-03-10T16:00:00,16.654
2026-03-10T16:15:00,16.63
2026-03-10T16:30:00,16.487
2026-03-10T16:45:00,16.472
2026-03-10T17:00:00,16.63
2026-03-10T17:15:00,16.537
2026-03-10T17:30:00,16.491
2026-03-10T17:45:00,16.441
2026-03-10T18:00:00,16.519
2026-03-10T18:15:00,16.509
2026-03-10T18:30:00,16.412
2026-03-10T18:45:00,16.185
2026-03-10T19:00:00,16.079
2026-03-10T19:15:00,16.124
2026-03-10T19:30:00,15.941
2026-03-10T19:45:00,15.627
2026-03-10T20:00:00,15.687
2026-03-10T20:15:00,15.791
2026-03-10T20:30:00,15.669
2026-03-10T20:45:00,15.65
2026-03-10T21:00:00,15.789
2026-03-10T21:15:00,15.872
2026-03-10T21:30:00,15.832
2026-03-10T21:45:00,15.873
2026-03-10T22:00:00,15.873
2026-03-10T22:15:00,15.848
2026-03-10T22:30:00,15.82
2026-03-10T22:45:00,15.829
2026-03-10T23:00:00,15.841
2026-03-10T23:15:00,15.872
2026-03-10T23:30:00,15.877
2026-03-10T23:45:00,15.887
2026-03-11T00:00:00,15.872
2026-03-11T00:15:00,15.881
2026-03-11T00:30:00,15.874
2026-03-11T00:45:00,16.181
2026-03-11T01:00:00,16.603
2026-03-11T01:15:00,16.487
2026-03-11T01:30:00,16.369
2026-03-11T01:45:00,16.473
2026-03-11T02:00:00,16.493
2026-03-11T02:15:00,16.491
2026-03-11T02:30:00,16.468
2026-03-11T02:45:00,16.461
2026-03-11T03:00:00,16.429
2026-03-11T03:15:00,16.55
2026-03-11T03:30:00,16.528
2026-03-11T03:45:00,16.182
2026-03-11T04:00:00,15.718
2026-03-11T04:15:00,15.456
2026-03-11T04:30:00,15.465
2026-03-11T04:45:00,15.421
2026-03-11T05:00:00,15.423
2026-03-11T05:15:00,15.372
2026-03-11T05:30:00,15.279
2026-03-11T05:45:00,14.79
2026-03-11T06:00:00,14.287
2026-03-11T06:15:00,14.018
2026-03-11T06:30:00,14.124
2026-03-11T06:45:00,13.977
2026-03-11T07:00:00,13.916
2026-03-11T07:15:00,14.351
2026-03-11T07:30:00,15.021
2026-03-11T07:45:00,15.314
2026-03-11T08:00:00,15.227
2026-03-11T08:15:00,15.192
2026-03-11T08:30:00,15.275
2026-03-11T08:45:00,15.325
2026-03-11T09:00:00,15.312
2026-03-11T09:15:00,15.182
2026-03-11T09:30:00,15.228
2026-03-11T09:45:00,15.35
2026-03-11T10:00:00,15.301
2026-03-11T10:15:00,15.257
2026-03-11T10:30:00,15.218
2026-03-11T10:45:00,15.222
2026-03-11T11:00:00,15.216
2026-03-11T11:15:00,15.257
2026-03-11T11:30:00,15.359
2026-03-11T11:45:00,15.191
2026-03-11T12:00:00,15.37
2026-03-11T12:15:00,15.949
2026-03-11T12:30:00,14.911
2026-03-11T12:45:00,15.0
2026-03-11T13:00:00,15.457
2026-03-11T13:15:00,15.322
2026-03-11T13:30:00,15.328
2026-03-11T13:45:00,15.374
2026-03-11T14:00:00,15.339
2026-03-11T14:15:00,15.306
2026-03-11T14:30:00,15.265
2026-03-11T14:45:00,15.274
2026-03-11T15:00:00,15.372
2026-03-11T15:15:00,15.32
2026-03-11T15:30:00,15.348
2026-03-11T15:45:00,15.261
2026-03-11T16:00:00,15.314
2026-03-11T16:15:00,15.247
2026-03-11T16:30:00,15.337
2026-03-11T16:45:00,15.386
2026-03-11T17:00:00,15.636
2026-03-11T17:15:00,15.996
2026-03-11T17:30:00,16.464
2026-03-11T17:45:00,16.579
2026-03-11T18:00:00,16.516
2026-03-11T18:15:00,16.538
2026-03-11T18:30:00,16.88
2026-03-11T18:45:00,16.704
2026-03-11T19:00:00,16.718
2026-03-11T19:15:00,16.718
2026-03-11T19:30:00,16.818
2026-03-11T19:45:00,16.828
2026-03-11T20:00:00,16.752
2026-03-11T20:15:00,16.701
2026-03-11T20:30:00,16.671
2026-03-11T20:45:00,16.754
2026-03-11T21:00:00,16.855
2026-03-11T21:15:00,16.74
2026-03-11T21:30:00,16.708
2026-03-11T21:45:00,16.75
2026-03-11T22:00:00,16.862
2026-03-11T22:15:00,16.791
2026-03-11T22:30:00,16.774
2026-03-11T22:45:00,16.734
2026-03-11T23:00:00,16.744
2026-03-11T23:15:00,16.739
2026-03-11T23:30:00,16.748
2026-03-11T23:45:00,16.737
2026-03-12T00:00:00,16.723
2026-03-12T00:15:00,16.739
2026-03-12T00:30:00,16.738
2026-03-12T00:45:00,16.712
2026-03-12T01:00:00,16.809
2026-03-12T01:15:00,16.853
2026-03-12T01:30:00,16.829
2026-03-12T01:45:00,16.731
2026-03-12T02:00:00,16.566
2026-03-12T02:15:00,16.599
2026-03-12T02:30:00,16.643
2026-03-12T02:45:00,16.601
2026-03-12T03:00:00,16.513
2026-03-12T03:15:00,16.554
2026-03-12T03:30:00,16.593
2026-03-12T03:45:00,16.571
2026-03-12T04:00:00,16.517
2026-03-12T04:15:00,16.567
2026-03-12T04:30:00,16.6
2026-03-12T04:45:00,16.567
2026-03-12T05:00:00,16.53
2026-03-12T05:15:00,16.602
2026-03-12T05:30:00,16.873
2026-03-12T05:45:00,17.375
2026-03-12T06:00:00,17.72
2026-03-12T06:15:00,17.792
2026-03-12T06:30:00,18.085
2026-03-12T06:45:00,18.504
2026-03-12T07:00:00,18.52
2026-03-12T07:15:00,18.367
2026-03-12T07:30:00,18.462
2026-03-12T07:45:00,18.559
2026-03-12T08:00:00,18.497
2026-03-12T08:15:00,18.455
2026-03-12T08:30:00,18.385
2026-03-12T08:45:00,18.364
2026-03-12T09:00:00,18.505
2026-03-12T09:15:00,18.527
2026-03-12T09:30:00,18.431
2026-03-12T09:45:00,18.461
2026-03-12T10:00:00,18.403
2026-03-12T10:15:00,18.46
2026-03-12T10:30:00,18.473
2026-03-12T10:45:00,18.397
2026-03-12T11:00:00,18.11
2026-03-12T11:15:00,17.968
2026-03-12T11:30:00,18.072
2026-03-12T11:45:00,18.064
2026-03-12T12:00:00,17.999
2026-03-12T12:15:00,17.997
2026-03-12T12:30:00,18.078
2026-03-12T12:45:00,17.985
2026-03-12T13:00:00,17.807
2026-03-12T13:15:00,17.944
2026-03-12T13:30:00,18.019
2026-03-12T13:45:00,17.985
2026-03-12T14:00:00,17.838
2026-03-12T14:15:00,17.464
2026-03-12T14:30:00,17.275
2026-03-12T14:45:00,17.124
2026-03-12T15:00:00,16.79
2026-03-12T15:15:00,16.771
2026-03-12T15:30:00,16.909
2026-03-12T15:45:00,16.777
2026-03-12T16:00:00,16.773
2026-03-12T16:15:00,16.754
2026-03-12T16:30:00,16.762
2026-03-12T16:45:00,16.879
2026-03-12T17:00:00,17.766
2026-03-12T17:15:00,19.069
2026-03-12T17:30:00,19.412
2026-03-12T17:45:00,19.313
2026-03-12T18:00:00,19.288
2026-03-12T18:15:00,19.397
2026-03-12T18:30:00,19.411
2026-03-12T18:45:00,19.28
2026-03-12T19:00:00,19.259
2026-03-12T19:15:00,19.237
2026-03-12T19:30:00,19.248
2026-03-12T19:45:00,19.347
2026-03-12T20:00:00,19.436
2026-03-12T20:15:00,19.283
2026-03-12T20:30:00,19.342
2026-03-12T20:45:00,19.347
2026-03-12T21:00:00,19.295
2026-03-12T21:15:00,19.35
2026-03-12T21:30:00,19.349
2026-03-12T21:45:00,19.294
2026-03-12T22:00:00,19.256
2026-03-12T22:15:00,19.282
2026-03-12T22:30:00,19.294
2026-03-12T22:45:00,19.304
2026-03-12T23:00:00,19.374
2026-03-12T23:15:00,19.374
2026-03-12T23:30:00,19.349
2026-03-12T23:45:00,19.293
2026-03-13T00:00:00,19.257
2026-03-13T00:15:00,19.222
2026-03-13T00:30:00,19.255
2026-03-13T00:45:00,19.27
2026-03-13T01:00:00,19.387
2026-03-13T01:15:00,19.388
2026-03-13T01:30:00,19.325
2026-03-13T01:45:00,19.275
2026-03-13T02:00:00,19.25
2026-03-13T02:15:00,19.297
2026-03-13T02:30:00,19.373
2026-03-13T02:45:00,19.328
2026-03-13T03:00:00,19.215
2026-03-13T03:15:00,18.889
2026-03-13T03:30:00,18.708
2026-03-13T03:45:00,18.854
2026-03-13T04:00:00,18.677
2026-03-13T04:15:00,18.419
2026-03-13T04:30:00,18.518
2026-03-13T04:45:00,18.581
2026-03-13T05:00:00,18.598
2026-03-13T05:15:00,18.808
2026-03-13T05:30:00,19.102
2026-03-13T05:45:00,19.357
2026-03-13T06:00:00,19.474
2026-03-13T06:15:00,20.587
2026-03-13T06:30:00,21.345
2026-03-13T06:45:00,20.847
2026-03-13T07:00:00,20.396
2026-03-13T07:15:00,20.67
2026-03-13T07:30:00,20.511
2026-03-13T07:45:00,20.181
2026-03-13T08:00:00,19.816
2026-03-13T08:15:00,19.545
2026-03-13T08:30:00,19.484
2026-03-13T08:45:00,18.931
2026-03-13T09:00:00,18.694
2026-03-13T09:15:00,18.814
2026-03-13T09:30:00,18.856
2026-03-13T09:45:00,18.784
2026-03-13T10:00:00,18.538
2026-03-13T10:15:00,18.475
2026-03-13T10:30:00,18.618
2026-03-13T10:45:00,18.478
2026-03-13T11:00:00,18.473
2026-03-13T11:15:00,18.513
2026-03-13T11:30:00,18.494
2026-03-13T11:45:00,18.44
2026-03-13T12:00:00,18.447
2026-03-13T12:15:00,18.362
2026-03-13T12:30:00,18.37
2026-03-13T12:45:00,18.709
2026-03-13T13:00:00,19.353
2026-03-13T13:15:00,19.64
2026-03-13T13:30:00,19.633
2026-03-13T13:45:00,19.674
2026-03-13T14:00:00,19.664
2026-03-13T14:15:00,19.702
2026-03-13T14:30:00,19.724
2026-03-13T14:45:00,19.57
2026-03-13T15:00:00,19.108
2026-03-13T15:15:00,18.871
2026-03-13T15:30:00,18.966
2026-03-13T15:45:00,18.907
2026-03-13T16:00:00,18.663
2026-03-13T16:15:00,18.621
2026-03-13T16:30:00,18.471
2026-03-13T16:45:00,17.932
2026-03-13T17:00:00,17.777
2026-03-13T17:15:00,17.765
2026-03-13T17:30:00,17.972
2026-03-13T17:45:00,17.88
2026-03-13T18:00:00,17.57
2026-03-13T18:15:00,17.585
2026-03-13T18:30:00,17.691
2026-03-13T18:45:00,17.682
2026-03-13T19:00:00,17.548
2026-03-13T19:15:00,17.301
2026-03-13T19:30:00,17.399
2026-03-13T19:45:00,17.417
2026-03-13T20:00:00,17.227
2026-03-13T20:15:00,17.201
2026-03-13T20:30:00,17.279
2026-03-13T20:45:00,17.592
2026-03-13T21:00:00,17.642
2026-03-13T21:15:00,17.577
2026-03-13T21:30:00,17.6
2026-03-13T21:45:00,17.629
2026-03-13T22:00:00,17.6
2026-03-13T22:15:00,17.549
2026-03-13T22:30:00,17.593
2026-03-13T22:45:00,17.678
2026-03-13T23:00:00,17.681
2026-03-13T23:15:00,17.572
2026-03-13T23:30:00,17.549
2026-03-13T23:45:00,17.591
2026-03-14T00:00:00,17.566
2026-03-14T00:15:00,17.57
2026-03-14T00:30:00,17.589
2026-03-14T00:45:00,17.62
2026-03-14T01:00:00,17.66
2026-03-14T01:15:00,17.622
2026-03-14T01:30:00,17.578
2026-03-14T01:45:00,17.546
2026-03-14T02:00:00,17.53
2026-03-14T02:15:00,17.526
2026-03-14T02:30:00,17.542
2026-03-14T02:45:00,17.545
2026-03-14T03:00:00,17.543
2026-03-14T03:15:00,17.562
2026-03-14T03:30:00,17.559
2026-03-14T03:45:00,17.56
2026-03-14T04:00:00,17.55
2026-03-14T04:15:00,17.606
2026-03-14T04:30:00,17.622
2026-03-14T04:45:00,17.574
2026-03-14T05:00:00,17.533
2026-03-14T05:15:00,17.529
2026-03-14T05:30:00,17.526
2026-03-14T05:45:00,17.541
2026-03-14T06:00:00,17.516
2026-03-14T06:15:00,17.533
2026-03-14T06:30:00,17.525
2026-03-14T06:45:00,17.534
2026-03-14T07:00:00,17.63
2026-03-14T07:15:00,17.91
2026-03-14T07:30:00,18.126
2026-03-14T07:45:00,17.974
2026-03-14T08:00:00,17.839
2026-03-14T08:15:00,18.015
2026-03-14T08:30:00,18.124
2026-03-14T08:45:00,17.982
2026-03-14T09:00:00,17.978
2026-03-14T09:15:00,18.023
2026-03-14T09:30:00,18.099
2026-03-14T09:45:00,18.019
2026-03-14T10:00:00,17.99
2026-03-14T10:15:00,17.764
2026-03-14T10:30:00,17.33
2026-03-14T10:45:00,17.242
2026-03-14T11:00:00,17.246
2026-03-14T11:15:00,17.222
2026-03-14T11:30:00,17.247
2026-03-14T11:45:00,17.167
2026-03-14T12:00:00,17.179
2026-03-14T12:15:00,17.444
2026-03-14T12:30:00,16.536
2026-03-14T12:45:00,16.635
2026-03-14T13:00:00,16.735
2026-03-14T13:15:00,16.697
2026-03-14T13:30:00,16.615
2026-03-14T13:45:00,16.639
2026-03-14T14:00:00,16.853
2026-03-14T14:15:00,17.507
2026-03-14T14:30:00,17.847
2026-03-14T14:45:00,17.644
2026-03-14T15:00:00,17.763
2026-03-14T15:15:00,17.727
2026-03-14T15:30:00,17.612
2026-03-14T15:45:00,17.609
2026-03-14T16:00:00,17.67
2026-03-14T16:15:00,17.731
2026-03-14T16:30:00,17.721
2026-03-14T16:45:00,17.617
2026-03-14T17:00:00,17.626
2026-03-14T17:15:00,17.651
2026-03-14T17:30:00,17.632
2026-03-14T17:45:00,17.468
2026-03-14T18:00:00,16.904
2026-03-14T18:15:00,16.848
2026-03-14T18:30:00,16.938
2026-03-14T18:45:00,16.869
2026-03-14T19:00:00,16.853
2026-03-14T19:15:00,16.97
2026-03-14T19:30:00,16.962
2026-03-14T19:45:00,16.921
2026-03-14T20:00:00,16.897
2026-03-14T20:15:00,16.845
2026-03-14T20:30:00,16.899
2026-03-14T20:45:00,16.94
2026-03-14T21:00:00,16.922
2026-03-14T21:15:00,16.879
2026-03-14T21:30:00,16.849
2026-03-14T21:45:00,16.881
2026-03-14T22:00:00,16.871
2026-03-14T22:15:00,16.879
2026-03-14T22:30:00,16.915
2026-03-14T22:45:00,16.901
2026-03-14T23:00:00,16.907
2026-03-14T23:15:00,16.906
2026-03-14T23:30:00,16.889
2026-03-14T23:45:00,16.886
2026-03-15T00:00:00,16.835
2026-03-15T00:15:00,16.808
2026-03-15T00:30:00,16.764
2026-03-15T00:45:00,16.807
2026-03-15T01:00:00,16.811
2026-03-15T01:15:00,16.902
2026-03-15T01:30:00,16.913
2026-03-15T01:45:00,16.93
2026-03-15T02:00:00,16.816
2026-03-15T02:15:00,16.819
2026-03-15T02:30:00,16.86
2026-03-15T02:45:00,16.897
2026-03-15T03:00:00,16.854
2026-03-15T03:15:00,16.833
2026-03-15T03:30:00,16.785
2026-03-15T03:45:00,16.808
2026-03-15T04:00:00,16.817
2026-03-15T04:15:00,16.834
2026-03-15T04:30:00,16.835
2026-03-15T04:45:00,16.877
2026-03-15T05:00:00,16.837
2026-03-15T05:15:00,16.85
2026-03-15T05:30:00,16.833
2026-03-15T05:45:00,16.811
2026-03-15T06:00:00,16.78
2026-03-15T06:15:00,16.8
2026-03-15T06:30:00,16.805
2026-03-15T06:45:00,16.816
2026-03-15T07:00:00,16.811
2026-03-15T07:15:00,16.841
2026-03-15T07:30:00,16.808
2026-03-15T07:45:00,16.739
2026-03-15T08:00:00,16.771
2026-03-15T08:15:00,16.808
2026-03-15T08:30:00,16.85
2026-03-15T08:45:00,16.856
2026-03-15T09:00:00,17.045
2026-03-15T09:15:00,17.091
2026-03-15T09:30:00,17.063
2026-03-15T09:45:00,17.122
2026-03-15T10:00:00,17.34
2026-03-15T10:15:00,17.266
2026-03-15T10:30:00,17.193
2026-03-15T10:45:00,17.3
2026-03-15T11:00:00,17.264
2026-03-15T11:15:00,17.236
2026-03-15T11:30:00,17.267
2026-03-15T11:45:00,17.266
2026-03-15T12:00:00,17.23
2026-03-15T12:15:00,17.234
2026-03-15T12:30:00,17.237
2026-03-15T12:45:00,17.239
2026-03-15T13:00:00,17.326
2026-03-15T13:15:00,17.319
2026-03-15T13:30:00,17.282
2026-03-15T13:45:00,17.237
2026-03-15T14:00:00,17.211
2026-03-15T14:15:00,17.215
2026-03-15T14:30:00,17.215
2026-03-15T14:45:00,17.215
2026-03-15T15:00:00,17.236
2026-03-15T15:15:00,17.235
2026-03-15T15:30:00,17.247
2026-03-15T15:45:00,17.248
2026-03-15T16:00:00,17.257
2026-03-15T16:15:00,17.24
2026-03-15T16:30:00,17.237
2026-03-15T16:45:00,17.231
2026-03-15T17:00:00,17.176
2026-03-15T17:15:00,17.095
2026-03-15T17:30:00,16.866
2026-03-15T17:45:00,16.906
2026-03-15T18:00:00,16.843
2026-03-15T18:15:00,16.805
2026-03-15T18:30:00,16.821
2026-03-15T18:45:00,16.885
2026-03-15T19:00:00,17.085
2026-03-15T19:15:00,17.068
2026-03-15T19:30:00,17.032
2026-03-15T19:45:00,17.018
2026-03-15T20:00:00,17.06
2026-03-15T20:15:00,17.078
2026-03-15T20:30:00,17.061
2026-03-15T20:45:00,17.033
2026-03-15T21:00:00,17.03
2026-03-15T21:15:00,17.017
2026-03-15T21:30:00,17.065
2026-03-15T21:45:00,17.076
2026-03-15T22:00:00,17.032
2026-03-15T22:15:00,16.973
2026-03-15T22:30:00,17.132
2026-03-15T22:45:00,17.138
2026-03-15T23:00:00,17.087
2026-03-15T23:15:00,17.028
2026-03-15T23:30:00,17.074
2026-03-15T23:45:00,17.1
2026-03-16T00:00:00,17.119
2026-03-16T00:15:00,17.065
2026-03-16T00:30:00,17.08
2026-03-16T00:45:00,17.114
2026-03-16T01:00:00,17.098
2026-03-16T01:15:00,17.092
2026-03-16T01:30:00,17.07
2026-03-16T01:45:00,17.086
2026-03-16T02:00:00,17.059
2026-03-16T02:15:00,17.053
2026-03-16T02:30:00,17.05
2026-03-16T02:45:00,17.056
2026-03-16T03:00:00,17.061
2026-03-16T03:15:00,17.076
2026-03-16T03:30:00,17.069
2026-03-16T03:45:00,17.077
2026-03-16T04:00:00,17.055
2026-03-16T04:15:00,17.035
2026-03-16T04:30:00,17.038
2026-03-16T04:45:00,17.045
2026-03-16T05:00:00,17.055
2026-03-16T05:15:00,17.054
2026-03-16T05:30:00,17.047
2026-03-16T05:45:00,17.062
2026-03-16T06:00:00,17.076
2026-03-16T06:15:00,17.078
2026-03-16T06:30:00,17.079
2026-03-16T06:45:00,17.051
2026-03-16T07:00:00,16.988
2026-03-16T07:15:00,16.574
2026-03-16T07:30:00,15.947
2026-03-16T07:45:00,15.611
2026-03-16T08:00:00,15.531
2026-03-16T08:15:00,15.532
2026-03-16T08:30:00,15.48
2026-03-16T08:45:00,15.471
2026-03-16T09:00:00,15.425
2026-03-16T09:15:00,15.361
2026-03-16T09:30:00,15.418
2026-03-16T09:45:00,15.464
2026-03-16T10:00:00,15.397
2026-03-16T10:15:00,15.353
2026-03-16T10:30:00,15.374
2026-03-16T10:45:00,15.452
2026-03-16T11:00:00,15.477
2026-03-16T11:15:00,15.405
2026-03-16T11:30:00,15.427
2026-03-16T11:45:00,15.385
2026-03-16T12:00:00,15.371
2026-03-16T12:15:00,15.808
2026-03-16T12:30:00,15.398
2026-03-16T12:45:00,14.657
2026-03-16T13:00:00,15.075
2026-03-16T13:15:00,15.167
2026-03-16T13:30:00,15.096
2026-03-16T13:45:00,15.092
2026-03-16T14:00:00,15.131
2026-03-16T14:15:00,15.125
2026-03-16T14:30:00,15.129
2026-03-16T14:45:00,15.14
2026-03-16T15:00:00,15.144
2026-03-16T15:15:00,15.119
2026-03-16T15:30:00,15.116
2026-03-16T15:45:00,15.039
2026-03-16T16:00:00,15.043
2026-03-16T16:15:00,15.037
2026-03-16T16:30:00,15.069
2026-03-16T16:45:00,15.069
2026-03-16T17:00:00,15.538
2026-03-16T17:15:00,17.387
2026-03-16T17:30:00,18.954
2026-03-16T17:45:00,19.152
2026-03-16T18:00:00,19.067
2026-03-16T18:15:00,18.999
2026-03-16T18:30:00,18.972
2026-03-16T18:45:00,19.082
2026-03-16T19:00:00,19.036
2026-03-16T19:15:00,19.011
2026-03-16T19:30:00,18.997
2026-03-16T19:45:00,19.024
2026-03-16T20:00:00,19.025
2026-03-16T20:15:00,19.052
2026-03-16T20:30:00,19.134
2026-03-16T20:45:00,19.129
2026-03-16T21:00:00,19.094
2026-03-16T21:15:00,19.024
2026-03-16T21:30:00,18.748
2026-03-16T21:45:00,18.28
2026-03-16T22:00:00,18.284
2026-03-16T22:15:00,18.281
2026-03-16T22:30:00,18.297
2026-03-16T22:45:00,18.271
2026-03-16T23:00:00,18.211
2026-03-16T23:15:00,17.991
2026-03-16T23:30:00,17.823
2026-03-16T23:45:00,17.969
2026-03-17T00:00:00,17.93
2026-03-17T00:15:00,17.647
2026-03-17T00:30:00,17.459
2026-03-17T00:45:00,17.464
2026-03-17T01:00:00,17.273
2026-03-17T01:15:00,16.465
2026-03-17T01:30:00,16.359
2026-03-17T01:45:00,16.406
2026-03-17T02:00:00,16.353
2026-03-17T02:15:00,16.137
2026-03-17T02:30:00,15.77
2026-03-17T02:45:00,15.843
2026-03-17T03:00:00,15.823
2026-03-17T03:15:00,15.293
2026-03-17T03:30:00,15.047
2026-03-17T03:45:00,14.598
2026-03-17T04:00:00,14.313
2026-03-17T04:15:00,14.073
2026-03-17T04:30:00,14.178
2026-03-17T04:45:00,14.193
2026-03-17T05:00:00,13.776
2026-03-17T05:15:00,13.282
2026-03-17T05:30:00,13.353
2026-03-17T05:45:00,13.32
2026-03-17T06:00:00,13.178
2026-03-17T06:15:00,13.216
2026-03-17T06:30:00,13.276
2026-03-17T06:45:00,13.363
2026-03-17T07:00:00,13.282
2026-03-17T07:15:00,13.312
2026-03-17T07:30:00,13.527
2026-03-17T07:45:00,13.742
2026-03-17T08:00:00,14.34
2026-03-17T08:15:00,14.941
2026-03-17T08:30:00,15.07
2026-03-17T08:45:00,15.245
2026-03-17T09:00:00,15.94
2026-03-17T09:15:00,16.297
2026-03-17T09:30:00,16.189
2026-03-17T09:45:00,16.092
2026-03-17T10:00:00,16.059
2026-03-17T10:15:00,16.19
2026-03-17T10:30:00,16.157
2026-03-17T10:45:00,16.104
2026-03-17T11:00:00,16.165
2026-03-17T11:15:00,16.235
2026-03-17T11:30:00,16.152
2026-03-17T11:45:00,16.026
2026-03-17T12:00:00,16.039
2026-03-17T12:15:00,16.728
2026-03-17T12:30:00,16.213
2026-03-17T12:45:00,15.721
2026-03-17T13:00:00,16.198
2026-03-17T13:15:00,16.167
2026-03-17T13:30:00,16.076
2026-03-17T13:45:00,16.177
2026-03-17T14:00:00,16.238
2026-03-17T14:15:00,16.114
2026-03-17T14:30:00,16.104
2026-03-17T14:45:00,16.166
2026-03-17T15:00:00,16.265
2026-03-17T15:15:00,16.15
2026-03-17T15:30:00,16.189
2026-03-17T15:45:00,16.206
2026-03-17T16:00:00,16.157
2026-03-17T16:15:00,16.109
2026-03-17T16:30:00,16.008
2026-03-17T16:45:00,15.682
2026-03-17T17:00:00,15.69
2026-03-17T17:15:00,15.751
2026-03-17T17:30:00,15.847
2026-03-17T17:45:00,15.983
2026-03-17T18:00:00,16.273
2026-03-17T18:15:00,16.434
2026-03-17T18:30:00,16.397
2026-03-17T18:45:00,16.405
2026-03-17T19:00:00,16.343
2026-03-17T19:15:00,16.369
2026-03-17T19:30:00,16.367
2026-03-17T19:45:00,16.387
2026-03-17T20:00:00,16.393
2026-03-17T20:15:00,16.358
2026-03-17T20:30:00,16.411
2026-03-17T20:45:00,16.441
2026-03-17T21:00:00,16.439
2026-03-17T21:15:00,16.299
2026-03-17T21:30:00,16.048
2026-03-17T21:45:00,15.402
2026-03-17T22:00:00,15.074
2026-03-17T22:15:00,15.213
2026-03-17T22:30:00,15.037
2026-03-17T22:45:00,14.93
2026-03-17T23:00:00,14.97
2026-03-17T23:15:00,15.01
2026-03-17T23:30:00,15.038
2026-03-17T23:45:00,15.018
2026-03-18T00:00:00,15.051
2026-03-18T00:15:00,15.082
2026-03-18T00:30:00,14.976
2026-03-18T00:45:00,14.997
2026-03-18T01:00:00,15.045
2026-03-18T01:15:00,14.963
2026-03-18T01:30:00,15.255
2026-03-18T01:45:00,16.062
2026-03-18T02:00:00,16.442
2026-03-18T02:15:00,16.35
2026-03-18T02:30:00,16.255
2026-03-18T02:45:00,16.259
2026-03-18T03:00:00,16.33
2026-03-18T03:15:00,16.377
2026-03-18T03:30:00,16.291
2026-03-18T03:45:00,16.288
2026-03-18T04:00:00,16.251
2026-03-18T04:15:00,16.286
2026-03-18T04:30:00,16.372
2026-03-18T04:45:00,16.367
2026-03-18T05:00:00,16.278
2026-03-18T05:15:00,16.017
2026-03-18T05:30:00,15.771
2026-03-18T05:45:00,15.8
2026-03-18T06:00:00,15.474
2026-03-18T06:15:00,14.523
2026-03-18T06:30:00,14.004
2026-03-18T06:45:00,13.861
2026-03-18T07:00:00,13.809
2026-03-18T07:15:00,13.824
2026-03-18T07:30:00,13.849
2026-03-18T07:45:00,13.863
2026-03-18T08:00:00,13.934
2026-03-18T08:15:00,13.951
2026-03-18T08:30:00,13.937
2026-03-18T08:45:00,13.951
2026-03-18T09:00:00,13.962
2026-03-18T09:15:00,13.937
2026-03-18T09:30:00,13.932
2026-03-18T09:45:00,13.964
2026-03-18T10:00:00,13.973
2026-03-18T10:15:00,13.963
2026-03-18T10:30:00,13.947
2026-03-18T10:45:00,13.916
2026-03-18T11:00:00,13.972
